image_index,edsr_mse,edsr_psnr,edsr_ssim,bicubic_mse,bicubic_psnr,bicubic_ssim,psnr_improvement,ssim_improvement,mse_reduction
160,0.0006225212709978223,32.05845804522745,0.8184464743956374,0.000699597061611712,31.551520232764073,0.7886841163907771,0.5069378124633737,0.02976235800486038,7.70757906138897e-05
161,0.0006424004677683115,31.921941514947513,0.8747694236379056,0.0007715245010331273,31.126502776442155,0.8390065955860034,0.7954387385053572,0.03576282805190212,0.0001291240332648158
162,0.0008268000092357397,30.825995271934783,0.8808719496439116,0.0010337537387385964,29.855829067398997,0.8500080223291784,0.9701662045357864,0.030863927314733197,0.00020695372950285673
163,0.0002959629346150905,35.28762675089976,0.8882171896418212,0.00033626126241870224,34.73323160894714,0.8693774278898636,0.5543951419526181,0.018839761751957562,4.0298327803611755e-05
164,0.00038097798824310303,34.19100115822318,0.8824999674464391,0.00045678409514948726,33.402890262794294,0.8572668812854296,0.7881108954288862,0.0252330861610095,7.580610690638423e-05
165,0.0006353351636789739,31.96997107250723,0.8460760270692764,0.00072198745328933,31.41470349541934,0.8196541625556222,0.5552675770878928,0.026421864513654247,8.665228961035609e-05
166,0.0004603482084348798,33.36913542679456,0.8868002277725491,0.0005215783603489399,32.826804352515936,0.8682142335720232,0.5423310742786214,0.018585994200525868,6.123015191406012e-05
167,0.00030948047060519457,35.09366751412849,0.8838835915074916,0.00033555825939401984,34.74232067039609,0.8666250527917976,0.35134684373240077,0.01725853871569405,2.6077788788825274e-05
168,0.0003379464615136385,34.71152096500104,0.9024736886719427,0.0004101681988686323,33.870380143510175,0.8795613906895737,0.8411408214908676,0.022912297982368934,7.222173735499382e-05
169,0.0006105424254201353,32.14284152381377,0.8424409405421316,0.0006724586710333824,31.723344020225056,0.8158557072560956,0.4194975035887154,0.026585233286036014,6.191624561324716e-05
170,0.00026392631116323173,35.78517312230087,0.8949673843961254,0.0003084964118897915,35.107498828642115,0.8745293754277597,0.6776742936587539,0.020438008968365784,4.457010072655976e-05
171,0.0003789041074924171,34.21470686750284,0.8916691155011448,0.0004368599329609424,33.59657785210126,0.8688115607834481,0.6181290154015784,0.022857554717696682,5.795582546852529e-05
172,0.0004379592719487846,33.58566274861934,0.8484759862727174,0.00048459367826581,33.1462225572097,0.8251102608739167,0.43944019140964485,0.023365725398800663,4.663440631702542e-05
173,0.0003943895862903446,34.04074560962946,0.8917977982460982,0.00046000818838365376,33.3723443758324,0.8695800628583679,0.6684012337970628,0.02221773538773031,6.561860209330916e-05
174,0.0007248936453834176,31.397257073756624,0.8343873567426839,0.0008096500532701612,30.917026512119197,0.8042846970500755,0.48023056163742694,0.03010265969260839,8.475640788674355e-05
175,0.0003868827479891479,34.12420636058454,0.8740806016220013,0.00043657084461301565,33.5994527102376,0.8517219744645483,0.5247536503469377,0.02235862715745296,4.968809662386775e-05
176,0.0003297126677352935,34.81864366712325,0.8896884338952963,0.000355019437847659,34.497478680184976,0.8749646997132189,0.3211649869382711,0.014723734182077397,2.5306770112365484e-05
177,0.00029927061405032873,35.239359252658474,0.9003755885558801,0.00034233281621709466,34.65551467152273,0.8813753331497309,0.5838445811357431,0.019000255406149136,4.306220216676593e-05
178,0.00042802985990419984,33.685259329978514,0.8868557738359626,0.0004808765952475369,33.17966359965495,0.8641899704967863,0.505595730323563,0.022665803339176338,5.284673534333706e-05
179,0.00028174769249744713,35.50139632122067,0.8626749512680162,0.00030435388907790184,35.16621144397974,0.8462649166437095,0.33518487724092694,0.01641003462430668,2.2606196580454707e-05
180,0.0011057853698730469,29.56329160305618,0.8377920796619186,0.0012464332394301891,29.043309779091327,0.8064181980444431,0.5199818239648515,0.03137388161747545,0.00014064786955714226
181,0.00020348619727883488,36.914650441731006,0.9109467259937089,0.0002204218617407605,36.56745333765234,0.897824157118493,0.347197104078667,0.013122568875215901,1.6935664461925626e-05
182,0.00041326138307340443,33.8377517517241,0.8606814874452007,0.0004644375294446945,33.33072693816757,0.8407521894273375,0.5070248135565265,0.01992929801786314,5.117614637129009e-05
183,0.00024863757425919175,36.04433239892478,0.8916746490319364,0.00029906159033998847,35.242393615409284,0.8657468541761076,0.8019387835154959,0.025927794855828745,5.042401608079672e-05
184,0.0004145345010329038,33.82439317985452,0.8845555250518744,0.00044164579594507813,33.549258992846866,0.8707345431238079,0.2751341870076516,0.013820981928066467,2.7111294912174344e-05
185,0.0003923367476090789,34.06341012450576,0.8839731964510642,0.0004475704045034945,33.49138638823242,0.8614224364696321,0.5720237362733371,0.022550759981432078,5.523365689441562e-05
186,0.00029267100035212934,35.336203080103196,0.9083699004790198,0.0003536503354553133,34.51425925630954,0.8896051077170283,0.8219438237936529,0.0187647927619915,6.0979335103183985e-05
187,0.0001389377866871655,38.57179623823597,0.920642895641061,0.0001508744026068598,38.213844364972985,0.9116806114924427,0.3579518732629836,0.008962284148618327,1.1936615919694304e-05
188,0.00025929580442607403,35.8620451033958,0.9007766013529509,0.00029210190405137837,35.344656120907715,0.8823875325139501,0.517388982488086,0.01838906883900082,3.280609962530434e-05
189,0.00035431014839559793,34.50616408126636,0.8599422582773328,0.00040487799560651183,33.92675825717018,0.8373358223754155,0.5794058240961846,0.022606435901917354,5.0567847210913897e-05
190,0.0004925066605210304,33.07587891850693,0.8743814471957734,0.0005417736247181892,32.661821416398176,0.853200692912521,0.41405750210875425,0.02118075428325239,4.9266964197158813e-05
191,0.00038675605901516974,34.12562873811551,0.8758875420277008,0.0004367016372270882,33.59815179873125,0.8546106091587113,0.5274769393842575,0.021276932868989462,4.994557821191847e-05
192,0.00039856770308688283,33.99497896150909,0.8865629874859183,0.00045533088268712163,33.41672892793602,0.8649656276966943,0.5782500335730703,0.021597359789224058,5.67631796002388e-05
193,0.00024406342708971351,36.124972947455724,0.9006211354005035,0.0002694261202123016,35.69560302769786,0.8872654224149993,0.42936991975786754,0.013355712985504198,2.5362693122588098e-05
194,0.0005379004869610071,32.692980625514274,0.8794691395038302,0.0006412932998500764,31.929432975119525,0.850135320657401,0.7635476503947487,0.02933381884642916,0.00010339281288906932
195,0.00041451805736869574,33.8245654582597,0.8862015325629683,0.00046123703941702843,33.36075824168923,0.8684828906918599,0.46380721657046564,0.017718641871108387,4.671898204833269e-05
196,0.0003792500647250563,34.21074336421964,0.8591851210736147,0.0004151012981310487,33.81845908466169,0.8363333419354538,0.3922842795579484,0.022851779138160833,3.585123340599239e-05
197,0.0004940462531521916,33.06232390047139,0.853172690303382,0.0006066903588362038,32.17032906551757,0.8160238720480413,0.8919948349538203,0.037148818255340776,0.00011264410568401217
198,0.0004019963089376688,33.95777934515933,0.8805550114385953,0.00045424175914376974,33.42712942921087,0.8603085767298733,0.5306499159484588,0.020246434708722005,5.224545020610094e-05
199,0.0003685345873236656,34.335217469394806,0.9136376862547585,0.00046824233140796423,33.295293265090024,0.8872334743931026,1.039924204304782,0.02640421186165587,9.970774408429861e-05
200,0.00026990537298843265,35.68788469885864,0.8967088909356188,0.00030858826357871294,35.106205953173564,0.8780930080735935,0.5816787456850747,0.018615882862025313,3.8682890590280294e-05
201,0.000562861911021173,32.49598139140487,0.8527004278877177,0.0006336639635264874,31.981409905023533,0.8277249741393025,0.5145714863813353,0.024975453748415255,7.080205250531435e-05
202,0.0007690155762247741,31.140648635796357,0.8562212853724354,0.0008914750069379807,30.49890828036662,0.8257442392233356,0.6417403554297358,0.03047704614909974,0.00012245943071320653
203,0.00024178961757570505,36.16562351640621,0.8964327843123944,0.0002776680630631745,35.56474069234461,0.8803417515893159,0.6008828240615998,0.016091032723078436,3.5878445487469435e-05
204,0.00016752378724049777,37.75923517380504,0.8959507447620115,0.00018201407510787249,37.398950268208225,0.8843916971436698,0.3602849055968136,0.0115590476183417,1.4490287867374718e-05
205,0.0004044464440084994,33.931389786536215,0.8668759582187144,0.0004665129818022251,33.31136266501347,0.8417377762362536,0.620027121522746,0.025138181982460872,6.206653779372573e-05
206,0.0004567670403048396,33.403052417371825,0.8680542141462665,0.0005200949381105602,32.839173730303,0.8425993932710224,0.5638786870688222,0.02545482087524409,6.332789780572057e-05
207,0.0005242181359790266,32.804879581712434,0.8823699280389982,0.0006175442249514163,32.093319352915984,0.8591239338829434,0.7115602287964506,0.023245994156054772,9.33260889723897e-05
208,0.0003135839942842722,35.036461123505305,0.8862395475592771,0.00037404749309644103,34.27073251595753,0.8621774050932716,0.7657286075477714,0.024062142466005576,6.0463498812168837e-05
209,0.00034840419539250433,34.57916623971941,0.8997344128296703,0.0003914390108548105,34.073358946853766,0.8838543898464291,0.5058072928656472,0.015880022983241204,4.303481546230614e-05
210,0.0005614482215605676,32.5069028949586,0.8560945026276673,0.0006258849170990288,32.035055141753986,0.8314873171548889,0.4718477532046137,0.024607185472778403,6.443669553846121e-05
211,0.00020229864458087832,36.940070270315545,0.9034570153618421,0.0002170099614886567,36.63520330113408,0.8905723573118389,0.30486696918146805,0.012884658050003162,1.4711316907778382e-05
212,0.0003573040012270212,34.46962120374424,0.8809271612759251,0.00039597638533450663,34.02330713126805,0.8610368102593199,0.44631407247619137,0.01989035101660519,3.8672384107485414e-05
213,0.00030819792300462723,35.11170292388102,0.8798247288811005,0.00035743523039855063,34.46802643734054,0.8567163429792846,0.6436764865404783,0.023108385901815964,4.92373073939234e-05
214,0.00045049292384646833,33.463120263465555,0.8781242298709035,0.0005428317235782743,32.65334779707213,0.8477455829600604,0.8097724663934258,0.030378646910843132,9.233879973180592e-05
215,0.00044518272625282407,33.51461695277627,0.8612441349991496,0.0005213022814132273,32.82910374434179,0.8281050211106511,0.6855132084344788,0.03313911388849855,7.611955516040325e-05
216,0.0004564335395116359,33.40622450385182,0.8552160538588918,0.0005097733810544014,32.92622845922479,0.8302758770206187,0.47999604462702905,0.024940176838273098,5.33398415427655e-05
217,0.0003185965761076659,34.96758895783906,0.8905215348449687,0.0003709972370415926,34.30629324730125,0.8705128912775918,0.6612957105378143,0.02000864356737686,5.24006609339267e-05
218,0.0005106251919642091,32.918977628550024,0.8772983089743248,0.0005481415428221226,32.611072821556554,0.8611937210632256,0.30790480699347,0.016104587911099255,3.7516350857913494e-05
219,0.0006179335177876055,32.090582472592715,0.8682978219700156,0.0006784882280044258,31.684576830920417,0.8463503398995449,0.4060056416722979,0.021947482070470703,6.055471021682024e-05
220,0.00045021262485533953,33.46582330685716,0.8740239580186562,0.0004903576918877661,33.09487007845929,0.8563094385509623,0.37095322839787315,0.017714519467693868,4.0145067032426596e-05
221,0.0006193332374095917,32.08075612326552,0.8821059391006387,0.0006675087497569621,31.755430371599992,0.8646774902218581,0.325325751665531,0.01742844887878059,4.8175512347370386e-05
222,0.0005552193615585566,32.55535397611868,0.8634219818790504,0.0006152871646918356,32.10922144495346,0.8408431718018942,0.4461325311652189,0.02257881007715623,6.0067803133279085e-05
223,0.00027952867094427347,35.535736403918975,0.8852059473037838,0.0003011662047356367,35.21193763946401,0.8723767515049553,0.32379876445496336,0.012829195798828463,2.163753379136324e-05
224,0.00044032413279637694,33.56227511558222,0.8459755922683951,0.0004936961340717971,33.06540273545831,0.8223665407621563,0.49687238012390367,0.02360905150623882,5.337200127542019e-05
225,0.0007112885941751301,31.479541553489906,0.8294786715998799,0.0008147467160597444,30.889773813384316,0.7928166701226291,0.5897677401055894,0.03666200147725074,0.00010345812188461423
226,0.00020263211627025157,36.9329171981705,0.8851452033232935,0.00021789807942695916,36.61746597647043,0.8729921340771185,0.3154512217000729,0.012153069246174986,1.5265963156707585e-05
227,0.000634499650914222,31.975686125071313,0.8692115937646685,0.000789723068010062,31.025251759502666,0.82579080629123,0.9504343655686469,0.04342078747343847,0.00015522341709583998
228,0.0002559225249569863,35.918914881104264,0.8751957324370783,0.0002846845309250057,35.456361307330255,0.8560639422262241,0.4625535737740094,0.019131790210854205,2.8762005968019366e-05
229,0.00032521068351343274,34.87835195812535,0.8866053913543248,0.0003725422720890492,34.288244410541886,0.8698911471895572,0.5901075475834645,0.016714244164767633,4.733158857561648e-05
230,0.00037624413380399346,34.245302626311,0.8873251984261084,0.00041696542757563293,33.79899952785415,0.8672441781127643,0.4463030984568519,0.020081020313344022,4.0721293771639466e-05
231,0.00028148197452537715,35.505494111672085,0.8872531193622144,0.00031737983226776123,34.98420673715709,0.8701514939266215,0.5212873745149977,0.017101625435592904,3.5897857742384076e-05
232,0.0004095740441698581,33.876675735922355,0.8733178144703317,0.00047752499813213944,33.21003888443221,0.8452072298577568,0.6666368514901464,0.028110584612574985,6.795095396228135e-05
233,0.00034129127743653953,34.66874811075555,0.883441305630714,0.0003796046075876802,34.20668524807021,0.8647707349667563,0.46206286268534313,0.01867057066395772,3.831333015114069e-05
234,0.0007989362347871065,30.974878814935035,0.8590088843909821,0.0008838690700940788,30.536120634337824,0.830937675117745,0.43875818059721183,0.02807120927323714,8.493283530697227e-05
235,0.0004617650411091745,33.35578949348843,0.885853129422443,0.0005173460813239217,32.86218836160078,0.867911943672054,0.493601131887651,0.017941185750388944,5.558104021474719e-05
236,0.0004589629534166306,33.38222368441071,0.8724072719986724,0.0005632888060063124,32.49268879224429,0.8398544532786884,0.8895348921664237,0.032552818719984056,0.00010432585258968174
237,0.0002382989478064701,36.22877875248394,0.9063856554943723,0.0002902263368014246,35.372631797392806,0.8825520486518335,0.856146955091134,0.02383360684253888,5.1927388994954526e-05
238,0.00044487378909252584,33.517631810980156,0.8508155273675738,0.0005158344865776598,32.87489626080003,0.8203084955980309,0.6427355501801273,0.030507031769542947,7.0960697485134e-05
239,0.0003762603737413883,34.24511517453822,0.8746658123990716,0.0004181999247521162,33.786160496621626,0.8543093205083339,0.4589546779165943,0.020356491890737738,4.193955101072788e-05
240,0.00039535388350486755,34.0301399083271,0.8492712830045671,0.00043915159767493606,33.57385532904687,0.8288049444261397,0.45628457928022925,0.02046633857842739,4.37977141700685e-05
241,0.0007297761621885002,31.368103267744335,0.8608888917240791,0.0008176210103556514,30.874479570279988,0.8366913039304713,0.4936236974643471,0.02419758779360781,8.784484816715121e-05
242,0.00023148480977397412,36.35477502476648,0.9074661452900381,0.0002636247081682086,35.7901388801493,0.8908986988398193,0.5646361446171824,0.016567446450218792,3.213989839423448e-05
243,0.0005295863375067711,32.76063227537306,0.8689130611017019,0.0005829998408444226,32.34331563800846,0.848099682758261,0.4173166373645998,0.02081337834344088,5.341350333765149e-05
244,0.0003004123573191464,35.222822068039,0.8659129803154284,0.00033118081046268344,34.79934835388387,0.8476335910143663,0.42347371415512924,0.0182793893010621,3.0768453143537045e-05
245,0.00037486758083105087,34.26122116460212,0.8652778669369068,0.0004160147509537637,33.80891269988052,0.8432283056394636,0.4523084647215967,0.022049561297443176,4.114717012271285e-05
246,0.0002753368462435901,35.60135666378188,0.9160829588449997,0.0003293530025985092,34.8233837289039,0.8961900880735981,0.7779729348779796,0.01989287077140156,5.4016156354919076e-05
247,0.0010458182077854872,29.80543801336035,0.8545502617238633,0.0011939742835238576,29.23005027179814,0.8297177008847962,0.57538774156221,0.02483256083906704,0.00014815607573837042
248,0.0003928169026039541,34.058098331312884,0.8596994280674963,0.0004399431636556983,33.56603426479903,0.8343393111424268,0.4920640665138549,0.025360116925069565,4.712626105174422e-05
249,0.0005386327393352985,32.68707252705913,0.8294042416727353,0.0005695252912119031,32.44486985211072,0.8095963148839944,0.24220267494840897,0.01980792678874088,3.089255187660456e-05
250,0.00029153647483326495,35.353071018729516,0.8932708008961942,0.0003310635220259428,34.800886690080986,0.8726424830032123,0.5521843286485293,0.020628317892981807,3.9527047192677855e-05
251,0.000355952768586576,34.48607624788515,0.8547127543186714,0.000389012333471328,34.10036629333344,0.8349993729896197,0.3857099545517144,0.01971338132905176,3.3059564884752035e-05
252,0.00038430991116911173,34.15318415143899,0.8503233128733126,0.0004130291345063597,33.84019312728409,0.8329239773196868,0.3129910241549041,0.017399335553625828,2.8719223337247968e-05
253,0.00034697577939368784,34.597008400298634,0.8669160586391099,0.00040240641101263463,33.953351088536415,0.8436471205276331,0.6436573117622189,0.02326893811147679,5.543063161894679e-05
254,0.0003625887620728463,34.40585660376702,0.8871779298692395,0.0003907369973603636,34.08115465179796,0.8719291222489243,0.32470195196906104,0.015248807620315219,2.814823528751731e-05
255,0.000589700706768781,32.29368351710751,0.8512663694605551,0.0006343909772112966,31.976430025114038,0.8326957745884698,0.31725349199347264,0.018570594872085344,4.469027044251561e-05
256,0.0007471356075257063,31.266005651791048,0.8523006078479167,0.000874957419000566,30.580130819983346,0.8187948627903642,0.6858748318077019,0.03350574505755255,0.00012782181147485971
257,0.0004391322727315128,33.574046445303836,0.8862071673175744,0.0004997451324015856,33.012514272877375,0.8637989207194415,0.5615321724264604,0.022408246598132897,6.0612859670072794e-05
258,0.00048012210754677653,33.18648296187627,0.9110143466876497,0.0005429865559563041,32.65210923166719,0.8942343786598359,0.534373730209083,0.016779968027813785,6.286444840952754e-05
259,0.00048035357031039894,33.18438976982007,0.881351591058463,0.0005627776845358312,32.49663131697655,0.8556229437022529,0.687758452843525,0.025728647356210055,8.242411422543228e-05
260,0.00039606456994079053,34.022340057840815,0.8521616545094911,0.0004428061074577272,33.537863976919205,0.8284879094627808,0.48447608092160976,0.02367374504671027,4.674153751693666e-05
261,0.0002599548897705972,35.851020090424214,0.8782995453637366,0.0002799654030241072,35.528956336722935,0.8635513990262367,0.32206375370127915,0.014748146337499879,2.001051325351e-05
262,0.0004400113539304584,33.56536116955342,0.8664861208492315,0.000511445221491158,32.9120087471446,0.840334027832776,0.6533524224088225,0.02615209301645549,7.143386756069958e-05
263,0.0004027466638945043,33.94968048322049,0.8738143471437808,0.0004478500923141837,33.48867331929509,0.855505810490264,0.46100716392540164,0.018308536653516838,4.51034284196794e-05
264,0.00028864466003142297,35.39636472602691,0.9116102724494519,0.00032925285631790757,34.82470448780073,0.8961747966821956,0.5716602382261797,0.015435475767256346,4.06081962864846e-05
265,0.0002502292627468705,36.01661903649938,0.8599341276160086,0.0002611004456412047,35.831923869309776,0.8483077247737958,0.18469516718960222,0.011626402842212835,1.0871182894334197e-05
266,0.0004172409826423973,33.79613040462894,0.8544876582284068,0.00047593645285815,33.22451030505182,0.8318025321919369,0.5716200995771175,0.022685126036469883,5.869547021575272e-05
267,0.0003027817001566291,35.188703767319424,0.8901971949445115,0.00035379777546040714,34.51244902088555,0.8686521006466819,0.6762547464338766,0.021545094297829692,5.101607530377805e-05
268,0.00038656636024825275,34.12775941808278,0.891120078492293,0.0004509358841460198,33.45885203445898,0.8692566934150554,0.6689073836238038,0.021863385077237618,6.436952389776707e-05
269,0.00027211656561121345,35.65245018916494,0.8916837013543805,0.0002930888149421662,35.330007550913685,0.877466187303552,0.3224426382512533,0.014217514050828495,2.0972249330952764e-05
270,0.0005057408125139773,32.96071998049446,0.8567289473663877,0.0005843390244990587,32.33335108797287,0.829262060428724,0.6273688925215879,0.027466886937663748,7.859821198508143e-05
271,0.00026069668820127845,35.838644859204535,0.8878835682156256,0.0002991355722770095,35.241319389412226,0.867612287246724,0.5973254697923096,0.020271280968901628,3.843888407573104e-05
272,0.0005402015522122383,32.67444172247344,0.8626788748578578,0.0006165888626128435,32.100043241594115,0.8367289983171419,0.5743984808793243,0.0259498765407159,7.63873104006052e-05
273,0.0003723945701494813,34.28996660051892,0.9073445574866704,0.00041484576649963856,33.82113337524502,0.8936458981531844,0.4688332252739045,0.013698659333486018,4.245119635015726e-05
274,0.00044655270176008344,33.501272786949826,0.8724208591662066,0.0005146095063537359,32.885221953529616,0.8497909625918001,0.6160508334202106,0.022629896574406505,6.805680459365249e-05
275,0.00022739733685739338,36.43214625817639,0.8927641806759098,0.0002637726429384202,35.78770249111797,0.8726595208815704,0.6444437670584193,0.020104659794339397,3.637530608102679e-05
276,0.00010169056622544304,39.927193344545174,0.9386185761150678,0.00010952090087812394,39.605029925147804,0.9330034360962348,0.3221634193973699,0.005615140018833009,7.830334652680904e-06
277,0.00035150954499840736,34.54062877517968,0.856955780288594,0.00039635522989556193,34.01915406929902,0.8337758462400534,0.5214747058806566,0.023179934048540574,4.484568489715457e-05
278,0.0009467481286264956,30.237655446470516,0.8486430097294619,0.0010914881713688374,29.619809664478133,0.8179707624737792,0.6178457819923828,0.03067224725568274,0.00014474004274234176
279,0.00041727296775206923,33.7957974933185,0.8768320680295808,0.0004605712601915002,33.36703165654594,0.8590116783735278,0.42876583677256264,0.017820389656053037,4.329829243943095e-05
280,0.00022477289894595742,36.48256053190812,0.8926505501620078,0.00024391811166424304,36.12755950798193,0.8792940492030195,0.35500102392619226,0.013356500958988327,1.914521271828562e-05
281,0.0004015507875010371,33.96259518040241,0.8867966880007189,0.00045322440564632416,33.43686711888645,0.8640182100235665,0.525728061515963,0.022778477977152378,5.167361814528704e-05
282,0.0005469321622513235,32.62066537262447,0.8497024766899297,0.000593621633015573,32.26490280693824,0.8291769694807142,0.3557625656862342,0.020525507209215532,4.668947076424956e-05
283,0.0005255298456177115,32.794026147089745,0.8687841030279111,0.0005841682432219386,32.334620560039376,0.8453037695581095,0.4594055870503695,0.023480333469801606,5.8638397604227066e-05
284,0.0005280990735627711,32.7728459438791,0.8609821851362234,0.0005751269054599106,32.4023631485846,0.8424976038559578,0.37048279529449957,0.018484581280265533,4.702783189713955e-05
285,0.0002607433998491615,35.837866759804996,0.9157964059798267,0.00028998739435337484,35.37620880313999,0.9015600519715319,0.4616579566650074,0.014236354008294816,2.9243994504213333e-05
286,0.0004674572264775634,33.30258122020617,0.8518389482449092,0.0005387511337175965,32.68611802925359,0.8227185777287412,0.6164631909525795,0.029120370516168004,7.129390724003315e-05
287,0.0005044285790063441,32.97200315926976,0.8877761284680574,0.0006019563879817724,32.20434972438134,0.859186237487525,0.7676534348884232,0.02858989098053244,9.752780897542834e-05
288,0.0001386716030538082,38.58012463942408,0.9207677711111721,0.00014799620839767158,38.29749410909517,0.912207164441993,0.28263053032890895,0.008560606669179127,9.324605343863368e-06
289,0.0004955187323503196,33.04939923009983,0.8704469633310644,0.0005423123948276043,32.65750469428243,0.8514253028104188,0.39189453581739997,0.019021660520645578,4.679366247728467e-05
290,0.00021453615045174956,36.6849951644486,0.9085508518470855,0.0002382617094554007,36.229457466102915,0.8947727351030947,0.4555376983456867,0.013778116743990765,2.3725559003651142e-05
291,0.0008302599308080971,30.807859210660858,0.839348886460695,0.0008993427036330104,30.460747844227946,0.8141456915398091,0.3471113664329124,0.025203194920885963,6.908277282491326e-05
292,0.00047110349987633526,33.26883669331425,0.8790937911341639,0.0005718960310332477,32.42682917452874,0.8488651219094705,0.8420075187855076,0.03022866922469336,0.00010079253115691245
293,0.000905395660083741,30.431615915794463,0.8040457269321339,0.001028597354888916,29.87754596832569,0.7643815746639891,0.554069947468772,0.03966415226814479,0.00012320169480517507
294,0.00046248905709944665,33.348985385953256,0.9103046203845823,0.000625319080427289,32.038983194436575,0.8869300375949436,1.3100021915166806,0.023374582789638665,0.00016283002332784235
295,0.00042498012771829963,33.71631377300426,0.8546917456472066,0.0004663991858251393,33.31242216379312,0.8312914696920265,0.4038916092111364,0.023400275955180128,4.141905810683966e-05
296,0.0002915753866545856,35.352491397891,0.8981369468612505,0.0003297197981737554,34.81854974666171,0.8795611491402798,0.5339416512292914,0.01857579772097062,3.814441151916981e-05
297,0.0005646668723784387,32.482076905086736,0.8457507086140286,0.0006635983008891344,31.780947346359497,0.8138075631000216,0.7011295587272386,0.03194314551400701,9.89314285106957e-05
298,0.0005358163034543395,32.709840761094185,0.8357792322830371,0.0005918472306802869,32.27790380159922,0.8087718586270305,0.431936959494962,0.027007373656006584,5.603092722594738e-05
299,0.00034465885255485773,34.626105621825594,0.8893601691067015,0.00039243476931005716,34.062325215506256,0.8679920826400727,0.5637804063193386,0.0213680864666288,4.777591675519943e-05
300,0.00041205433080904186,33.85045516940369,0.8841561332195901,0.00045962960575707257,33.37592005216941,0.8645195708972034,0.4745351172342751,0.01963656232238664,4.757527494803071e-05
301,0.0002991686051245779,35.24083983456447,0.8906468781720596,0.00035094781196676195,34.54757460913041,0.8675448915202074,0.693265225434061,0.023101986651852147,5.177920684218407e-05
302,0.0003848467022180557,34.147122305924505,0.8861725108190677,0.00043383269803598523,33.62677718247519,0.8638809377694109,0.5203451234493173,0.022291573049656788,4.8985995817929506e-05
303,0.00033716345205903053,34.72159508274272,0.8968682329810393,0.0003711371391545981,34.30465584258443,0.8810233529640231,0.41693924015829253,0.015844880017016227,3.3973687095567584e-05
304,0.0006034853286109865,32.193332836126,0.8633233683213402,0.0006473741377703846,31.88844654405119,0.8456260811824017,0.304886292074805,0.017697287138938478,4.388880915939808e-05
305,0.0004033223376609385,33.943477242997574,0.8729210755506036,0.0004480148490983993,33.487075914156435,0.8501844566706926,0.4564013288411388,0.022736618879910964,4.469251143746078e-05
306,0.0002548852644395083,35.93655271465191,0.8870243396436323,0.00028413679683580995,35.46472519786675,0.8708721478653006,0.47182751678516155,0.016152191778331604,2.9251532396301627e-05
307,0.0006173216970637441,32.09488458575639,0.8584321723002664,0.0006700585363432765,31.738872556567713,0.8402761392128231,0.35601202918867614,0.01815603308744329,5.273683927953243e-05
308,0.0005770818679593503,32.38762571106187,0.8285301016087754,0.0006603699293918908,31.802127109945005,0.8001169346945314,0.5854986011168677,0.028413166914244004,8.328806143254042e-05
309,0.0005196040729060769,32.843274533771044,0.8525698875193203,0.0006070099771022797,32.16804170597138,0.8219546843062335,0.6752328277996611,0.03061520321308675,8.740590419620275e-05
310,0.00028369700885377824,35.47145243143685,0.905344552162497,0.0003324655699543655,34.78253323452777,0.8866640244010167,0.6889191969090831,0.018680527761480326,4.876856110058725e-05
311,0.000663895218167454,31.77900459431054,0.8275470008230894,0.0007358752191066742,31.33195821868675,0.7985389802277629,0.44704637562378835,0.029008020595326478,7.198000093922019e-05
312,0.000365630752639845,34.3695728356154,0.8882133258562719,0.00041934457840397954,33.77428967489626,0.8640407916451024,0.5952831607191413,0.024172534211169494,5.3713825764134526e-05
313,0.0005375677719712257,32.69566775807292,0.8757567436634159,0.0006453271489590406,31.902200637088043,0.8419499515766244,0.7934671209848787,0.03380679208679149,0.0001077593769878149
314,0.00039612592081539333,34.02166738260262,0.8786436054152025,0.0004376104043330997,33.58912361055938,0.8579651505725889,0.432543772043239,0.020678454842613547,4.1484483517706394e-05
315,0.0006253059254959226,32.03907455857971,0.8691430623544025,0.0006832326762378216,31.654313712850666,0.848729454942053,0.3847608457290477,0.020413607412349544,5.7926750741899014e-05
316,0.0006311611505225301,31.99859740839414,0.8834109810957154,0.0007710278150625527,31.129299543611253,0.8496463625174422,0.8692978647828866,0.033764618578273176,0.0001398666645400226
317,0.00017542546265758574,37.559073694129616,0.9062157638267871,0.00019088920089416206,37.19218640096302,0.8943529178277538,0.36688729316659874,0.011862845999033311,1.546373823657632e-05
318,0.00033464611624367535,34.75414210862866,0.8781981850045442,0.0003518737794365734,34.53613094262498,0.8660504247207825,0.2180111660036843,0.012147760283761633,1.7227663192898035e-05
319,0.00035643737646751106,34.480167615866534,0.8688202864923824,0.00040707807056605816,33.903222925817246,0.8440515683768419,0.5769446900492881,0.02476871811554049,5.06406940985471e-05
320,0.00016443691856693476,37.84000670190857,0.9238835389755149,0.00018101937894243747,37.422749294553725,0.9120255322254407,0.41725740735484607,0.011858006750074201,1.6582460375502706e-05
321,0.0003852156805805862,34.14296042806547,0.8427735105134544,0.00041952423634938896,33.772429444687624,0.8200068423495466,0.3705309833778472,0.02276666816390782,3.430855576880276e-05
322,0.0003773312782868743,34.23277193144179,0.8568742568733547,0.00042735051829367876,33.69215764989156,0.8296086108766284,0.5406142815502264,0.027265645996726318,5.0019240006804466e-05
323,0.0011909233871847391,29.241161760429225,0.8232024690443995,0.0014254145789891481,28.460588035984454,0.7843277382415494,0.7805737244447712,0.03887473080285009,0.00023449119180440903
